N,P,K,temperature,humidity,ph,rainfall,label
114,94,47,26.33544853,76.8532006,6.387431382999999,90.81250457,banana
14,29,33,35.63627319,48.97047762,5.665785202,203.9283708,mango
31,30,26,26.58580443,90.98617591,6.414526606,91.63074547,coconut
19,36,23,25.44689075,58.55363573,5.80428611,50.1978269,mothbeans
39,37,27,33.33024826,45.61143594,6.501157208,165.6872119,mango
110,30,51,25.14517635,81.38204104,6.940236218,48.47833278,banana
19,29,35,26.93141945,98.80313612,6.137102505,141.3220576,coconut
80,18,35,21.02952505,58.84880599,6.381975465,181.6942283,coffee
39,58,79,17.88776475,15.40589717,8.718192847000001,93.55280105,papaya
67,58,39,25.2827223,80.54372813,5.453592032,196.6587013,rice
120,16,54,21.8157833,91.64193051,6.630999326,111.0217929,watermelon
61,68,49,35.21462816,91.49725058,6.855362875,183.4065252,papaya
90,52,25,25.97482359,69.36385721,6.827812549,75.24521981,maize
29,17,42,23.62600218,89.73266695,6.438137278999998,94.31102057,pomegranate
2,26,35,25.02887163,91.53720922,6.121005506,194.3100272,coconut
26,24,37,26.61423461,96.97300803,6.082571701,108.3121789,coconut
2,120,201,23.12652652,94.71203306,6.321152192,122.233323,apple
29,25,35,27.45907759,92.90736493,5.542873799,160.73069909999995,coconut
67,60,29,24.92162194,66.78627406,6.227134139,54.62243308,maize
31,14,33,29.05248036,93.92681832,6.34205262,72.96018627,muskmelon
9,49,24,30.88482722,41.36561835,5.916222912,73.34232097,mothbeans
32,24,40,18.09903225,85.70786282,6.608023872,111.28005159999998,pomegranate
17,134,204,39.04071989,80.18393287,5.841138354,66.00817551,grapes
7,17,17,34.89226666,48.75613373,8.532078732999999,53.78769958,mango
36,26,45,30.17294105,51.0845903,7.116538883,112.337046,mango
84,51,35,22.30157427,80.64416466,6.043304899,197.9791257,apple
24,79,20,28.11321494,90.01734526,6.379881442,38.21370568,coconut
27,41,19,31.70447482,56.85420099,5.131779302,44.13827124,mothbeans
7,17,26,34.89286666,48.75613373,6.414526606,91.63074547,mango
36,44,17,25.12528913,51.33189406,7.280725549,38.07659414,mothbeans
31,13,31,29.69952329,95.21224392,5.418475257000001,91.10190759,coconut
109,29,55,24.9004602,89.73524177,6.76997618,199.4735636,watermelon
91,25,36,24.53460016,66.99765375,6.749260456,105.2240743,coffee
26,62,23,29.36792366,76.24900101,4.722222454,145.3728801,banana
94,94,47,23.39128187,61.74427165,6.721835879,149.91075569999995,maize
106,21,28,25.627355,57.04151119,7.101661011,195.7733251,coffee
8,29,26,25.54759871,91.64194826,5.702484758,212.867626,coconut
15,45,23,24.4422636,61.43378674,7.224193642,46.0203959,mothbeans
27,120,195,21.45278675,90.74531921,6.456079585,71.29813872,apple
25,57,24,27.65472156,58.59986279,7.205078785,139.8619431,mothbeans
27,64,24,23.45379018,46.48714759,4.946369874,139.64833169999997,pigeonpeas
16,75,12,38.50692825,23.61670065,6.65149129,59.49373381,kidneybeans
109,29,29,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
27,139,205,22.48403042,93.40819246,6.313085601,69.8671263,coffee
25,17,35,18.91251245,87.74938524,6.427726565,174.5071843,pomegranate
75,56,19,19.39851734,62.35750641,6.877869005,98.73771338,maize
105,77,45,25.14517635,81.38204104,6.938313356,196.2408242,banana
78,58,15,27.00933355,67.816568,6.5286312660000005,62.91359494,maize
4,19,35,23.83185873,87.84034604,4.954739564,98.33351125,pomegranate
91,21,34,26.34477983,57.36469955,7.234258375,119.6324109,coffee
29,57,19,26.88630675,66.770963,7.272427638,41.61080544,pigeonpeas
18,19,26,27.59376845,92.48519606,5.395275719,100.2160615,coconut
58,67,45,18.72382798,91.72514851,6.702424548,62.62377075,papaya
10,16,35,21.79797651,99.64573002,6.381975465,181.6942283,coconut
37,73,19,29.50304807,63.46513414,4.684079249,163.27474730000003,pigeonpeas
102,48,16,23.03814028,76.11021529,6.633864582,46.6352865,cotton
82,75,55,28.34585147,78.48738349999998,6.281069505,92.15524332,banana
87,24,31,26.5602777,57.1621814,6.431899747999999,147.27578180000003,coffee
7,45,25,25.50634557,44.8302551,5.792744849,69.63833855,mothbeans
20,60,23,29.65052947,42.89833235,6.2760043360000015,64.25520357,pigeonpeas
89,26,45,26.44414097,53.83876189,5.286203711000001,219.9048349,coffee
2,47,15,20.10993761,23.22323766,4.61136408,33.84110759,kidneybeans
25,60,16,17.91652287,24.90814655,8.292875733999999,57.02891698,kidneybeans
20,19,35,34.17719782,50.62161586,6.7113257,168.8383605,mango
16,67,16,22.13450646,94.67695747,5.918263801,102.4852929,apple
91,56,36,23.43191632,80.56887849,6.98435366,185.2773389,rice
99,57,35,26.75754171,81.17734011,6.215109715,283.9338466,banana
27,132,198,13.36050601,91.35608208,5.732757516,100.1173443,orange
9,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
57,57,57,39.01793345,91.48815629,7.785039076,87.27444866,papaya
5,77,20,31.08564994,66.68832981,6.208843215,195.5697875,pigeonpeas
32,24,41,28.63618921,61.39451307,5.700088663,110.5764023,mothbeans
39,36,19,29.34317422,60.50320928,6.242052013,175.9303271,mothbeans
108,72,47,25.16278237,84.97849241,6.3239336470000005,103.5045395,banana
16,55,19,19.54314136,47.19185279,6.413543781,192.4372194,pigeonpeas
4,20,31,24.26601316,93.7974061,6.804437106,94.62954663,pomegranate
9,57,23,31.96987867,57.17377029,6.585020302999999,45.49683991,mothbeans
23,45,22,28.77653519,86.69133979,5.916779289,143.85849380000005,mungbean
122,68,17,29.09382275,45.5661059,6.981758362000001,55.03723979,mango
117,25,53,29.11858528,92.12543021,6.413927319,24.52020164,muskmelon
109,79,51,27.66752761,79.68542782,6.706053225,20.76582087,banana
16,55,19,19.54314136,47.19188279,5.864623352000001,198.8298806,pigeonpeas
39,70,52,26.26559543,90.79668055,5.816622478999999,100.0075679,papaya
102,34,21,23.03814028,76.11021529,6.637677489,37.54602719,cotton
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pomegranate
80,15,28,21.02952505,58.84880599,6.777788126,92.26439205,coffee
42,24,54,31.01274943,62.40392519,6.738030547,55.29563514,mothbeans
82,42,19,26.81383586,87.21986949,6.698574085,37.45680611,watermelon
29,79,79,19.32509638,23.3334788,7.8067476560000015,80.25064637,kidneybeans
29,22,42,23.62600218,89.73266695,6.405054243,56.39962921,pomegranate
102,29,53,27.18722829,80.24925115,6.940236218,48.47833278,coconut
36,38,15,28.36363858,87.59810657,5.718263801,102.4852929,mungbean
80,43,17,23.55882094,71.59351368,6.807487794,71.3195307,maize
125,60,17,24.14386157,84.51591287,7.4250413160000015,83.46532547,cotton
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,cotton
101,75,49,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
37,36,25,27.552973600000005,47.90859131,6.953246506,98.28583013,mango
108,60,23,22.75805656,76.75768356,6.2760043360000015,64.25520357,cotton
95,75,55,25.90113128,80.47152737,6.149934034,92.82840911,banana
30,75,25,27.15116142,91.48889469,5.906596905,160.33374469999995,coconut
4,65,19,31.01274943,62.40392519,6.978361689,48.80253285,mothbeans
37,18,32,10.2708877,90.19147747,7.401122117999999,110.55710813,orange
28,61,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
81,26,47,27.55906475,58.45742907,6.3239336470000005,103.5045395,coffee
0,26,26,25.0707247,95.02156793,7.482414225,180.5059257,coconut
11,72,21,29.37735586,44.82294584,5.722579819,76.72860067,pigeonpeas
2,51,22,25.87682261,45.96341933,5.498340807999999,41.0550915,mothbeans
111,28,26,26.77363343,64.47858698,6.937352845,192.7121236,coffee
11,72,19,29.37735586,44.82294584,5.609435127999999,98.77794225,pigeonpeas
37,64,23,17.48189735,18.8251973,5.82738029,116.7324324,kidneybeans
63,43,19,38.51816776,55.53128131,6.641906353,90.988051,maize
136,39,24,23.09595631,84.86275707,3.510404312,41.53749535,cotton
14,75,25,25.08347445,57.3414485,3.5253661,43.87801983,banana
99,73,45,26.29039046,81.06003778,6.157724816,26.85422624,banana
16,6,15,29.28725038,91.95614918,7.825531916,115.7659902,coconut
38,6,45,25.54963273,96.92786777,7.121933578999999,196.6249511,coconut
5,35,38,28.92952635,53.57014709,7.300410836,260.8875056,mothbeans
108,35,35,18.05033737,65.43835393,6.9557873510000015,177.816092,maize
97,56,44,26.47522633,78.51833782,7.319735475,150.2498675,banana
53,49,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya
2,78,19,23.81995682,80.12211649,5.515615023,69.44951585,grapes
14,24,5,20.07386547,90.97819712,6.949838549,100.1967854,pomegranate
21,59,20,25.60033702,99.7240104,6.379881442,38.21370568,coconut
59,47,50,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
11,10,38,22.63045168,88.45577158,7.52791761,93.7942847,pomegranate
25,7,10,28.38503882,99.18843684,5.961934481,64.02640797,coconut
20,60,19,29.65052947,42.89833235,7.272427638,41.61080544,pigeonpeas
19,26,26,26.93141945,98.80313612,5.024124683999999,97.76832322,coconut
4,65,19,31.01274943,62.40392519,6.521217963,71.48327008,mothbeans
80,18,53,25.50405534,81.40297428,6.429788072999999,58.79889057,watermelon
11,78,18,23.89756791,22.74378977,5.983425416,106.158201,kidneybeans
52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287257,chickpea
2,24,52,25.55981624,91.63536236,6.442810053,26.51924782,pomegranate
107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995,jute
32,48,55,26.45707778,56.40226277,5.7403380020000006,102.860084,mothbeans
73,35,35,24.88921174,81.97927117,6.491506245,176.103677,rice
100,74,52,25.43480512,81.53977797,6.751747609,115.8163936,banana
34,25,6,30.07202564,50.96040505,7.781988584,113.3302105,mango
39,37,20,28.9973145,83.78911515,8.055908857999999,40.82840673,mungbean
95,75,49,28.98333432,82.95958244,6.821774589,149.8488208,banana
89,45,43,21.32504158,80.47476396,7.124050134,189.9711184,rice
100,48,16,23.7805123,83.03878838,7.175934962,88.94245493,cotton
63,41,20,25.29781791,86.88705350000002,6.2006719760000015,81.15072105,jute
7,11,30,29.25902906,95.11294697,6.305740522000001,192.7678575,coconut
26,145,202,30.01592643,53.19212381,5.66999105,107.9868949,mango
76,40,19,11.29563411,69.63481219,6.65554496,105.432243,maize
9,141,204,21.01245395,81.17931863,5.824151692999999,117.7296726,grapes
19,14,30,30.01592643,53.19212381,6.008386282999999,221.2258168,mango
26,67,25,27.3179125,51.66921088,7.28805662,45.20841071,mothbeans
40,23,49,24.63228709,89.01574455,6.4635387070000005,179.1630865,pomegranate
30,42,15,24.83206631,44.17085032,5.833031707999999,96.36222901,mothbeans
109,29,29,28.27973674,90.38971208,6.724688502999999,194.1755471,muskmelon
32,55,52,17.58899717,91.99740365,6.967759599999999,159.6577388,papaya
93,26,45,24.59245684,56.46829641,6.11275104,87.85092352,coffee
5,29,44,21.02242943,93.0569505,5.578095745,104.7847006,pomegranate
12,27,38,29.09382275,45.5661059,6.7380162210000005,109.3905995,mango
25,51,19,25.02887163,91.53720922,7.1084501210000015,67.47677295,coconut
98,8,51,26.1793464,86.52258079,6.399669044,55.74073582,watermelon
26,72,19,28.76794904,37.57792132,6.436691764,61.94626051,pigeonpeas
29,21,28,23.40981539,93.13277,6.089443602999999,184.4103931,pomegranate
23,23,28,24.17093241,58.25204566,6.979590627,193.7461968,mothbeans
25,64,20,33.15022581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
81,40,19,26.90435747,86.25426228,6.360812227,66.48339303,watermelon
24,27,26,26.85851927,48.8230387,7.482414225,180.5059257,mothbeans
23,59,23,27.826262300000003,88.73100226,5.180271502,148.25027859999997,mungbean
30,41,20,24.83206631,44.17085032,7.034214276,38.7976407,mothbeans
99,56,18,24.10859207,73.13112261,5.698371311,76.14153904,maize
29,18,35,27.45907759,92.90736493,6.427726565,174.5071843,coconut
26,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans
20,50,19,30.99694676,46.42693735,6.626629798,43.95183726,mothbeans
8,28,41,23.88404783,86.20613842,7.009180374,103.8799347,pomegranate
32,45,20,42.93605359,90.09448142,6.671085817000001,78.34604471,papaya
102,71,48,28.65456263,79.28693687,5.695422862999999,107.3850593,banana
82,75,55,28.34585147,78.48738349999998,6.281069505,92.15524332,banana
60,51,38,22.69657794,82.81088865,7.473134377,241.20135130000003,rice
104,24,51,20.5591263,93.88482153,6.678805092,48.5824182,mothbeans
101,20,35,24.6774157,82.75411437,6.743417121,171.8839938,watermelon
99,56,49,24.10859207,73.13112261,6.386259977999999,169.33884650000005,maize
5,74,15,16.24469193,21.35793891,6.401455706,58.41394143,kidneybeans
100,40,43,28.01207299,54.41094079,5.7794274020000005,106.3602023,coffee
104,25,55,24.40726724,62.65692638,6.137102505,194.3100272,coffee
10,78,18,21.0643684,55.46985938,5.624731337999999,184.62922,pigeonpeas
25,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
113,21,29,26.02241444,55.83288958,5.676032581,96.08745082,coffee
32,73,20,20.45078582,15.40312102,5.8598134160000015,91.95782434,chickpea
27,72,23,28.98039357,57.23265151,4.722222454,145.3728801,pigeonpeas
39,25,36,18.90223032,94.99897537,5.567805185,197.5282582,pomegranate
0,55,21,22.98666928,20.57940608,5.716222912,79.75328959999999,pigeonpeas
0,27,27,22.44581266,89.90147027,7.235070264,144.68613359999995,pomegranate
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,mothbeans
40,45,20,29.37687468,57.69622912,7.069172228,290.67937830000005,mothbeans
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412,kidneybeans
80,43,17,23.55882094,71.59351368,6.807487794,71.3195307,maize
88,78,15,29.10403455,79.19588629,7.272316208999999,74.58565097,banana
81,45,16,19.32666088,68.03449300000001,6.657964753,66.71995467,maize
16,9,14,25.19192419,66.6902901,6.583411671,110.6857506,maize
81,30,48,24.65090184,51.93952357,6.041027474,29.86681385,coffee
94,15,13,29.16093424,76.67484233,6.044167236,107.9873218,banana
99,73,54,26.29039046,81.06003778,5.720726906,111.0162259,banana
38,60,21,30.50734778,82.71721345,6.602888248999999,63.57445989,banana
103,72,47,26.12643374,81.81365007,6.254028451,233.1075816,banana
12,20,10,19.86173586,86.19740917,6.976997772000001,106.060149,pomegranate
105,65,45,25.14517635,81.38204104,6.751298936,218.09088140000003,banana
20,12,8,25.09897688,92.36099489,6.428054409,44.01206619,coconut
35,30,14,28.2974764,95.41122824,7.36220835,115.1989301,coconut
23,30,23,32.71748548,90.54608254,5.680361037999999,63.03843397,orange
94,91,52,29.16093424,76.67484233,7.382701781,110.3262123,banana
140,40,19,22.72767171,77.07598065,6.360812227,66.48339303,cotton
40,6,41,27.32198928,34.13737127,5.78270695,106.128338,pigeonpeas
101,20,48,25.36059237,75.03193255,7.189259647,267.97619480000003,banana
109,23,51,25.11711046,68.48030408,6.106500787000001,40.228644,coffee
36,25,28,27.98392787,53.33018851,4.507523551,90.82549241,mango
12,65,20,24.18553163,46.68746847,6.569529416000001,177.3377996,pigeonpeas
11,10,26,22.63045168,88.45577158,6.334610249,166.2549307,pomegranate
24,57,22,25.28272261,20.24768314,5.794158503999999,130.0608093,banana
28,76,17,15.33042636,24.91506728,5.9565851,69.66289997,kidneybeans
32,20,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,pigeonpeas
21,38,20,29.01207743,77.95192527,5.623490042999999,147.03614419999997,banana
92,35,22,25.81692236,82.043255,7.76061831,64.77651469,watermelon
20,41,15,29.57329479,88.07505524,4.61136408,33.84110759,mungbean
63,18,45,18.51816776,55.53128131,6.424670614,110.2316633,maize
10,24,15,27.57283516,94.90485697,7.137136973,111.83919509999998,coconut
9,59,19,30.39321309,60.16299493,5.794289715,62.21292186,mothbeans
111,50,24,25.16820129,80.30351815,6.734447425,70.25496749,cotton
93,47,45,25.86632408,84.42379269,6.576261427,88.46607497,banana
27,61,15,25.73051291,67.10004577,6.958054839,48.33941188,maize
11,14,5,26.34043268,55.59160391,6.946354724,115.56837759999998,mothbeans
101,87,54,29.07311132,76.50045221,6.376756632999999,95.70525913,banana
23,47,23,28.77833449,44.2252605,7.405176138,74.24459122,mothbeans
2,129,195,22.78234161,94.36803516,5.777271492000001,72.37127689,apple
39,36,25,29.34317422,60.50320928,7.907956251,108.82891709999998,mothbeans
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,coffee
40,5,32,26.07010807,96.7036223,5.921667141,69.93293255,coconut
32,70,16,20.89342749,46.24856523,8.292875733999999,57.02891698,pigeonpeas
95,30,52,29.48069921,90.33698678,6.562594972,112.7715925,muskmelon
27,27,40,28.98039357,57.23265151,6.41088588,77.03421249,pigeonpeas
20,7,10,36.00415838,56.01334416,7.991242362,53.43228915,pigeonpeas
7,56,23,26.33908791,40.00933429,5.545219232000001,69.45072055,mothbeans
26,69,19,28.76794904,37.57792132,4.7509292180000005,94.46748008,pigeonpeas
95,23,55,28.47212559,91.21322065,6.463271076,43.97193745,muskmelon
20,19,35,34.17719782,50.62161586,6.94801983,209.5869708,mango
95,8,46,27.39489579,83.31172003,6.732834334,28.36535596,banana
28,18,31,26.57421679,73.81994896,7.13147457,106.2817706,jute
106,49,17,23.03887865,76.47039772,6.5408208,73.84949872,cotton
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mango
2,38,21,32.38697531,53.2328243,6.218923893,50.49913241,mango
17,43,25,30.06142622,45.90067655,3.5253661,43.87801983,mothbeans
56,57,52,31.56213762,93.0484859,5.8431631610000005,98.75084366,papaya
108,72,47,25.16278237,84.97849241,6.329499832000001,65.3973168,banana
11,60,22,27.33684386,88.50229102,6.76660668,46.90725077,mungbean
24,18,42,26.56608303,94.45239715,6.78006386,177.7745075,orange
14,49,19,25.08347445,57.3414485,6.568795403999999,53.15223123,banana
89,29,31,26.44414097,53.83876189,5.316875978000001,95.99487068,coffee
16,18,27,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
21,38,20,24.88244467,89.39686219,6.601395755,113.25373,pomegranate
26,18,34,19.72620525,89.64934166,6.27258822,91.94595352,pomegranate
40,26,30,29.37687468,57.69622062,6.39474303,89.85646496,mothbeans
82,75,55,28.34585147,78.48738349999998,6.281069505,92.15524332,banana
12,67,19,25.62896213,63.14909763,5.791649933,101.5952794,lentil
17,64,20,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
23,42,21,21.20725375,94.26304717,7.741418772,66.85510868,pomegranate
22,62,22,34.6455408,54.32342534,4.674941549,91.72084869,pigeonpeas
2,24,30,24.55981624,91.63536236,5.918263801,102.4852929,pomegranate
117,76,47,25.56202173,77.38229006,6.1191721223,73.67166182,banana
92,41,36,22.17931888,80.33127223,6.187746776,26.48240255,rice
8,7,10,18.2620488,91.98317355,6.929216014,105.2132259,pomegranate
28,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
89,94,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
36,18,30,18.34083741,93.04897191,6.331051715,209.540094,orange
63,43,18,23.41798979,85.08640476,5.893093135,102.8301942,jute
95,88,52,28.00316034,78.90085998,6.734005647999999,54.01872359,banana
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,cotton
35,30,31,28.2974764,95.41122824,7.393825704,144.6576424,coconut
0,17,30,35.47478322,47.97230503,6.277148771,106.8685636,mango
114,94,47,26.33544853,76.8532006,6.387431382999999,90.81250457,banana
63,41,20,25.29681791,86.88705350000002,5.513697923,104.2321615,banana
100,80,22,27.53911354,77.25629897,6.6069840860000015,107.9124111,banana
3,27,36,24.56811204,92.03009222,5.684995235,104.991282,pomegranate
16,55,16,19.54314136,47.19188279,7.661537347999999,55.053805,pigeonpeas
28,54,20,19.54314136,47.19188278,6.689825155,41.013132,pigeonpeas
27,5,38,26.44600063,98.29937782,7.005410734,105.4766591,coconut
94,26,35,26.36629861,52.25738495,6.246872394,156.15438980000005,coffee
60,51,43,22.69657794,82.81088865,6.028321557999999,256.9964761,jute
20,67,19,19.24462855,50.54495302,5.671419084,180.6465282,pigeonpeas
19,58,15,17.34150229,18.75626251,6.919243702,74.01229707,chickpea
14,26,26,17.24944623,91.13772765,6.814630246,95.23444287,orange
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,pigeonpeas
35,58,20,28.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
110,71,51,28.67208915,82.20793613,8.140825437,82.52339655,banana
22,17,29,28.69818144,47.71875722,4.754435025,99.642454,mango
27,74,15,24.69487673,59.96669215,5.918263801,102.4852929,pigeonpeas
11,45,22,28.70012137,44.359648,7.156563094,59.87232071,mothbeans
16,26,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
2,56,17,29.18032562,92.73041281,6.89077995,44.75215854,coconut
4,23,38,22.67594476,93.36348717,7.005410734,105.4766591,orange
24,70,20,19.14729038,45.3733757,5.86482953,81.83420522,pigeonpeas
113,33,36,26.00373964,62.144510200000006,6.74669542,24.4514648,coffee
11,7,32,29.37735586,44.82294584,5.542169138999999,184.7624496,pigeonpeas
16,55,16,19.54314136,47.19188279,7.661537347999999,55.053805,pigeonpeas
98,35,22,27.33897716,90.69759008,6.135025006,88.57395505,muskmelon
23,37,19,28.77833449,44.2252605,7.1084501210000015,67.47677295,mothbeans
24,37,21,30.573999,58.22686794,7.954629324,95.0191318,mothbeans
18,12,21,26.13958446,96.38580769,5.798423907999999,67.10225139,coconut
26,18,39,19.72620525,89.64934166,6.101198974,105.1834976,pomegranate
77,18,38,29.1400919,88.9402358,7.473134377,241.20135130000003,coffee
27,6,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut
40,77,20,28.76794904,37.57792132,5.86442953,81.83420522,pigeonpeas
5,23,28,25.66901098,92.04670813,5.7400545670000005,224.3206759,orange
26,67,25,27.3179125,51.66921088,7.072923306,36.68284038,mothbeans
40,30,14,20.89273273,91.07776977,6.621667141,69.93293255,pomegranate
40,56,17,29.37687468,57.69622912,6.27258822,49.4897245,mothbeans
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange
107,21,30,26.45288458,55.32222678,6.510251186,110.4606459,coffee
29,58,18,26.87037587,91.72546257,5.266227032,108.5090168,coconut
17,58,25,31.12896766,43.58788762,6.320762291,72.3838319,mothbeans
84,36,26,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
20,30,30,27.81005614,51.59445462,6.779984384,122.6847408,mango
22,143,204,21.1316077,91.95769858,5.631333387000001,121.8961665,apple
108,94,46,27.35911627,84.54625006,6.149934034,92.82840911,banana
94,91,52,29.16093424,76.67484233,6.967759599999999,159.6577388,banana
24,140,205,42.087022,83.59398734,5.93202852,68.66813363,banana
9,141,204,21.01245395,81.17931863,6.361141107000001,71.40043037,grapes
3,23,11,29.70143197,95.65754365,7.995848977,107.4287664,coconut
79,79,79,20.37999665,63.73849998,7.786366322,88.6810311,maize
4,19,41,23.83185873,87.84034604,6.537042717,104.5375109,pomegranate
27,71,20,26.47522633,78.51833782,7.354286985,70.79934452,banana
29,78,25,19.95991719,59.33157782,5.980598579,67.15094741,pigeonpeas
31,140,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
28,126,195,12.22816189,90.26457428,5.85648105,104.64729859999998,orange
4,18,26,29.02955344,61.09387478,6.414526606,91.63074547,mothbeans
117,37,32,23.1069385,67.06230539,6.787658922,223.3671883,coffee
13,39,20,28.130115000000004,95.64807631,6.878498176,38.34303462,coconut
107,38,19,26.65069302,57.56695719,7.238566893,64.61444234,coffee
16,65,19,17.13027797,62.45851612,6.978361689,48.80253285,watermelon
35,38,25,31.7018373,91.66232213,5.497946899,100.3060719,papaya
20,72,19,18.90592319,89.24126808,4.828936119,180.9009998,pomegranate
27,29,22,24.9214859,92.17170353,5.739175027000001,263.6372176,coconut
33,58,23,35.45790488,68.75810535,5.180271502,148.25027859999997,pigeonpeas
24,80,19,16.71170642,19.17651433,5.962001484,36.10211371,kidneybeans
31,24,27,24.96273236,92.40501423,6.04704434,234.496633,pomegranate
28,129,201,25.95058595,40.58222226,5.587905967,116.07779309999998,pigeonpeas
6,10,11,28.94099669,93.0010901,6.600948787999999,119.6946577,coconut
38,7,9,29.36792366,76.24900101,6.969883482999999,101.139435,banana
6,30,35,22.77035608,91.45498527,6.269663962999999,104.4407083,pomegranate
40,25,14,24.53610067,91.90997228,6.361671475,116.450422,orange
68,55,19,19.54314136,47.19188279,6.28886807,84.23613484,pigeonpeas
45,61,78,19.48649305,16.06240074,6.48938928,76.4131953554,chickpea
16,26,13,32.31944397,93.67804556,6.196907944,117.623624,orange
31,40,23,29.40889385,86.16063492,6.648725327,88.45361858,mungbean
30,28,30,31.86641378,52.19331595,6.279133738,97.79072474,mango
27,62,23,26.44600063,98.29937782,7.040056094,67.15096376,coconut
20,60,19,29.65052947,42.89833235,7.272427638,41.61080544,pigeonpeas
39,24,39,23.65374106,93.32657504,6.431265737,245.1511304,pomegranate
82,24,34,24.31274458,53.57285558,6.811291098,89.74409017,coffee
114,27,30,24.99451759,57.93250202,6.392791654,69.1188235,coffee
35,38,21,25.32688786,63.18180319,5.560224582999999,189.5208915,mothbeans
30,28,26,31.86641378,52.19331595,5.702484758,212.867626,mango
17,11,32,28.74013335,93.39676499,6.910374919,108.22872759999998,coconut
100,74,18,25.43480512,81.53977797,7.633437412,90.75616738,banana
80,43,19,23.55882094,71.59351368,6.641906353,90.988051,maize
90,92,53,27.00932084,80.18546798,6.761953186,183.49095,banana
32,18,6,13.8377282,91.74780462,7.106650373,108.4161706,orange
28,80,17,19.89363946,82.73366439,7.026795358999999,64.42177127,grapes
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,pomegranate
14,38,15,29.52501367,91.91185319,6.455116637000001,62.49190812,coconut
121,47,19,23.60564038,79.29573149,6.6287228360000015,78.58494391,cotton
80,90,47,26.59743595,79.35898915,6.254028451,233.1075816,banana
107,43,18,26.77463708,66.4132686,6.745104394,65.54475812,coffee
22,38,19,30.5753044,34.75591197,6.814341946,90.4547185,pigeonpeas
9,60,20,29.94413861,67.31323084,7.042474679,36.5011366,lentil
96,54,23,25.70196694,61.33450447,6.192360002999999,84.22969177,coconut
118,21,34,24.42998931,86.33904774,7.234258375,119.6324109,watermelon
11,53,16,28.52396666,55.77264351,6.5229163,134.1811718,mothbeans
24,60,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
37,73,20,29.50304807,63.46513414,5.391560417999999,162.59277230000004,pigeonpeas
40,22,21,27.55821802,99.98187601,5.792744849,256.9964761,coconut
21,51,19,26.80474415,48.23991436,6.005242945,32.55919573,mothbeans
38,21,42,20.33691147,89.38003827,6.442810053,26.51924782,pomegranate
27,6,35,25.7354293,83.88266234,6.342058372999999,24.20007242,rice
19,28,41,26.80474415,48.23991436,5.925672110000005,27.598717800000006,mothbeans
105,56,50,27.33368994,83.67675197,5.849076099,101.0494791,banana
105,65,45,25.14517635,81.38204104,6.098369122,119.218154,banana
13,30,43,20.86474944,91.61793636,6.94801983,209.5869708,pomegranate
110,25,46,22.60612115,77.34264002,6.379690748,21.7508774,cotton
105,24,55,25.7935192,81.7756727,6.259086582999999,46.76837499,jute
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,coffee
2,120,201,23.12652652,94.71203306,6.116982944,71.18289431,apple
2,28,35,25.02887163,91.53720922,6.027707171,105.3558408,coconut
3,69,19,28.67408774,63.18832976,7.621494566,40.8106299,lentil
3,68,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
102,74,46,28.65456263,79.28693687,6.721130542999999,127.2509777,banana
9,136,201,29.01207743,77.95192527,5.6092559920000005,74.19664838,banana
92,43,37,22.17931888,80.33127223,6.500144962,69.5274407,rice
